id,name,name_norm,type,aliases,aliases_norm
d5494c8e505250d05a4ea184,Siemens Technology and Services Pvt. Ltd.,siemens technology and services pvt. ltd.,Company,['Siemens Technology and Services Pvt. Ltd.'],['siemens technology and services pvt. ltd.']
d589be9a51fbc1e780c86ca3,SASE Product and Services Certification,sase product and services certification,Technology,['SASE Product and Services Certification'],['sase product and services certification']
d59ad7b7b6a1e44e10bfe998,leading edge technology center,leading edge technology center,Technology,['leading edge technology center'],['leading edge technology center']
d5dd4228dd5cbd32fa658d81,Rapid Imaging,rapid imaging,Company,['Rapid Imaging'],['rapid imaging']
d639019ad5fa008cac962c3f,Scan-Optics,scan-optics,Company,['Scan-Optics'],['scan-optics']
d6733cfd3941bdc996a2e0cc,Ing.Emanuel Darmanin,ing.emanuel darmanin,Person,['Ing.Emanuel Darmanin'],['ing.emanuel darmanin']
d678313a2dc95b734971d3e6,Jungheinrich AG,jungheinrich ag,Company,['Jungheinrich AG'],['jungheinrich ag']
d6a5764849afb9cb60aad8df,Mukunda Penugonde,mukunda penugonde,Person,['Mukunda Penugonde'],['mukunda penugonde']
d6dff7d04256be5ed0a10090,Lloyds Banking Group,lloyds banking group,Company,['Lloyds Banking Group'],['lloyds banking group']
d7ffa47b436ae8dc97db4cc1,Synopsys Inc.,synopsys inc.,Company,['Synopsys Inc.'],['synopsys inc.']
d80aebe720165b1fe3dc1b5b,CareCloud,carecloud,Company,['CareCloud'],['carecloud']
d82a2a86c447707c81675b5a,Synergy Quantum India,synergy quantum india,Company,['Synergy Quantum India'],['synergy quantum india']
d861246a7d147dca8a41a9c7,Priority Software,priority software,Company,['Priority Software'],['priority software']
d8730d302274f65f60443cfd,U.S.,u.s.,Company,['U.S.'],['u.s.']
d8817c089ccac987b0f31e50,Pure Storage,pure storage,Company,['Pure Storage'],['pure storage']
d8f7aec3e77bc45490b0e2b3,Syzygy Plasmonics,syzygy plasmonics,Company,['Syzygy Plasmonics'],['syzygy plasmonics']
d98676ee869f9b8642b51b92,Novacoast,novacoast,Company,['Novacoast'],['novacoast']
d987d4ffa52063317d7eaec9,Tyler Technologies,tyler technologies,Company,['Tyler Technologies'],['tyler technologies']
d9a50f39483ff48d963d69f3,Secure Wireless Network-as-a-Service,secure wireless network-as-a-service,Technology,['Secure Wireless Network-as-a-Service'],['secure wireless network-as-a-service']
da69aeb1b071a2cc86b3a1e2,Boise State University,boise state university,Company,['Boise State University'],['boise state university']
db09dea1aba722a6fb8099da,CloudNine,cloudnine,Company,['CloudNine'],['cloudnine']
db47280f083160ab7a469f8a,Hospital IQ,hospital iq,Company,['Hospital IQ'],['hospital iq']
db8c8868e0d57f40662163d8,Signet FCU,signet fcu,Company,['Signet FCU'],['signet fcu']
dbab0891df17c559fba3826b,KOCH Solutions,koch solutions,Company,['KOCH Solutions'],['koch solutions']
dc007d0cf4b9a0869944c548,Product Innovation Center,product innovation center,Technology,['Product Innovation Center'],['product innovation center']
dc4760df841afb3a4a8aea69,SysLogic,syslogic,Company,['SysLogic'],['syslogic']
dc5e87e30db7eccb56698947,Hon Hai Technology Group (Foxconn),hon hai technology group foxconn,Company,['Hon Hai Technology Group (Foxconn)'],['hon hai technology group foxconn']
dc5f90712116b059f2efa13d,Zayo Group,zayo group,Company,['Zayo Group'],['zayo group']
dcd0087c1626315dde452689,Synergy Home LLC,synergy home llc,Company,['Synergy Home LLC'],['synergy home llc']
dd0cb292008f762e6c867f55,NYMBUS,nymbus,Company,['NYMBUS'],['nymbus']
dd691e258983fad7a4a2979e,Ramen Inc.,ramen inc.,Company,['Ramen Inc.'],['ramen inc.']
dd69bed7d8fabb3be1781b54,fastest direct network route,fastest direct network route,Technology,['fastest direct network route'],['fastest direct network route']
dddf2c4efce8db98c34d8dd4,Veritone,veritone,Company,['Veritone'],['veritone']
de9ce96bca13f1c384e0df41,Cloud computing,cloud computing,Technology,['Cloud computing'],['cloud computing']
dec00e9cb5da179e31f18e39,Phononic,phononic,Company,['Phononic'],['phononic']
dedf70c7c77ff4cedbbb1625,Airbus,airbus,Company,['Airbus'],['airbus']
defc363d0ec1319a2bbf9335,Ryan Specialty,ryan specialty,Company,['Ryan Specialty'],['ryan specialty']
df7c76f87f6d7cca6cd3b599,Syneos Health,syneos health,Company,['Syneos Health'],['syneos health']
dfaf103884e4f3dc18651858,OX-GPT,ox-gpt,Technology,['OX-GPT'],['ox-gpt']
dff60636890518ca28972d84,Yotta,yotta,Company,['Yotta'],['yotta']
e016a9e7ff9bebc6458f50d6,Johnson Controls,johnson controls,Company,['Johnson Controls'],['johnson controls']
e03c4c0b45f4faff3f5474c3,CyGlass Technology Services,cyglass technology services,Technology,['CyGlass Technology Services'],['cyglass technology services']
e1578cf316bae243cea76384,Instrument Manager™ 2023,instrument managertm 2023,Technology,['Instrument Manager™ 2023'],['instrument managertm 2023']
e1a594ba9c3a4749684037c8,Marc Rogers,marc rogers,Person,['Marc Rogers'],['marc rogers']
e1c6cc560a28ada29ffb0d06,Ant Group Co.,ant group co.,Company,['Ant Group Co.'],['ant group co.']
e1e1983f981c5176956f1c9b,AI algorithms,ai algorithms,Technology,['AI algorithms'],['ai algorithms']
e23b3f312a95b2365a261e0a,ChatGPT Integration,chatgpt integration,Technology,['ChatGPT Integration'],['chatgpt integration']
e23c5421d4f8b156c0c6101c,UKG,ukg,Company,['UKG'],['ukg']
e25ac5e7bef70950e97181a9,Stanbic IBTC,stanbic ibtc,Company,['Stanbic IBTC'],['stanbic ibtc']
e282fe9e82f2fcc852a0966e,Vishnu Sundaram,vishnu sundaram,Person,['Vishnu Sundaram'],['vishnu sundaram']
e2ad22700d7d11a2f4dfa140,3CLogic,3clogic,Company,['3CLogic'],['3clogic']
e37bc65aed41709c8353685f,Smart Eye,smart eye,Company,['Smart Eye'],['smart eye']
e501527272f881fe54fdef1b,Serge Kassardjian,serge kassardjian,Person,['Serge Kassardjian'],['serge kassardjian']
e6147bda8b0fc46012e1c668,Institute,institute,Company,['Institute'],['institute']
e6c3db5c28c9a15bfafd2e04,Apple,apple,Company,"['Apple', 'Apple Inc']","['apple', 'apple inc']"
e6e1f8721166bfa5528121fc,Rebellion,rebellion,Company,['Rebellion'],['rebellion']
e7107a270b9c3a138b7c4e40,Andrew Joiner,andrew joiner,Person,['Andrew Joiner'],['andrew joiner']
e763b8a8675767b01480f240,Proton,proton,Company,['Proton'],['proton']
e78ddeea0c8ab150e2cdbc66,Savex,savex,Company,['Savex'],['savex']
e7b9ce85679e67e4987de9fc,Celonis,celonis,Company,['Celonis'],['celonis']
e965b915cfb5b7b65a9cfcd1,Amdocs' Vubiquity Technology and Services,amdocs vubiquity technology and services,Technology,"[""Amdocs' Vubiquity Technology and Services""]",['amdocs vubiquity technology and services']
e9b3522e2c8480dee0d0caa6,Chipotle,chipotle,Company,['Chipotle'],['chipotle']
e9ba07eac1d4661bebcf9ed4,analog and logic semiconductor technologies,analog and logic semiconductor technologies,Technology,['analog and logic semiconductor technologies'],['analog and logic semiconductor technologies']
e9df42ff88cb096ffa441dcb,Trivio,trivio,Company,['Trivio'],['trivio']
e9f57dde745222a3ccbc12d8,Nokia,nokia,Company,['Nokia'],['nokia']
ea13b71339de1e2ed0e77943,Zayo Group Holdings Inc.,zayo group holdings inc.,Company,['Zayo Group Holdings Inc.'],['zayo group holdings inc.']
ea49f05cf6bff2ed605dd517,ServiceNow Inc.,servicenow inc.,Company,['ServiceNow Inc.'],['servicenow inc.']
ea9a9143fd23b9498c8718d4,Ultra Wideband 5G technology,ultra wideband 5g technology,Technology,['Ultra Wideband 5G technology'],['ultra wideband 5g technology']
eacca437b414d8785e48c335,Emerson,emerson,Company,['Emerson'],['emerson']
eafc0d15a1b9901111a77850,Copilot,copilot,Technology,['Copilot'],['copilot']
eafcb059179145f50faf2cb0,AWS,aws,Company,['AWS'],['aws']
eb093bd155e3a270fcf36edf,Stockone,stockone,Company,['Stockone'],['stockone']
eb3517d26c881280d8a6a7a4,AST Spacemobile,ast spacemobile,Company,['AST Spacemobile'],['ast spacemobile']
eb44304566a583825c83537a,SENSORA™ Cardiac Disease Detection Platform,sensoratm cardiac disease detection platform,Technology,['SENSORA™ Cardiac Disease Detection Platform'],['sensoratm cardiac disease detection platform']
eb8afa49ba6fc752b6ae1465,Seth Greenberg,seth greenberg,Person,['Seth Greenberg'],['seth greenberg']
ec522f92c45b10fa803039cc,ALMACO,almaco,Company,['ALMACO'],['almaco']
ed24640d8f4790efc862048c,2013,2013,Technology,['2013'],['2013']
ed48490c5e3a5e9df6a7a147,US,us,Company,['US'],['us']
ed55647e1d90630151947f73,Lessen,lessen,Company,['Lessen'],['lessen']
edb061cb82cecce5a44dfa63,Louisiana Tech Foundation,louisiana tech foundation,Company,['Louisiana Tech Foundation'],['louisiana tech foundation']
ee3647e6e3a88bedba92c711,national standards strategy for emerging technologies,national standards strategy for emerging technologies,Technology,['national standards strategy for emerging technologies'],['national standards strategy for emerging technologies']
efda812a872cf7b4f510530f,Martin 'Marty' Cooper,martin marty cooper,Person,"[""Martin 'Marty' Cooper""]",['martin marty cooper']
f00b5e3f4eab0d7c3e243b57,MAI,mai,Company,['MAI'],['mai']
f012c5441b9142437c784c0e,Andrew Ellam,andrew ellam,Person,['Andrew Ellam'],['andrew ellam']
f05771562b7beb486d5bbf1d,information technology systems,information technology systems,Technology,['information technology systems'],['information technology systems']
f089ccb4331c2e40f24953f8,Palo Alto Networks,palo alto networks,Company,['Palo Alto Networks'],['palo alto networks']
f08bacbb327fea7f68769094,Lounges.tv,lounges.tv,Company,['Lounges.tv'],['lounges.tv']
f26ecd2ab085a3da892738f8,25 Years,25 years,Technology,['25 Years'],['25 years']
f2e059d4114ee1abe865f27c,natural language,natural language,Technology,['natural language'],['natural language']
f3069ffa3ad13d9174173d9c,Eric Schmidt,eric schmidt,Person,['Eric Schmidt'],['eric schmidt']
f3f32693adef317dca914a90,Sensormatic Solutions,sensormatic solutions,Company,['Sensormatic Solutions'],['sensormatic solutions']
f479b233a1cfa69271ba2b20,Meesons Futures Limited,meesons futures limited,Company,['Meesons Futures Limited'],['meesons futures limited']
f4a26eedddc593a6915d7fa2,ILUS,ilus,Company,['ILUS'],['ilus']
f4adaa883e92217c80dab7fb,ChatGPT,chatgpt,Technology,['ChatGPT'],['chatgpt']
f523f5db757fde9b073849ee,Trulioo,trulioo,Company,['Trulioo'],['trulioo']
f560271281f3e6ad61e4be0b,Applied Materials,applied materials,Company,['Applied Materials'],['applied materials']
f599c96ae589dec5e737bbc6,cybersecurity incident response and forensics service,cybersecurity incident response and forensics service,Technology,['cybersecurity incident response and forensics service'],['cybersecurity incident response and forensics service']
f5a771e89e84463402aaeff5,Citi Token Services,citi token services,Technology,['Citi Token Services'],['citi token services']
f5e93a34cd2146df2c3c4e62,Senate Communications and Technology Committee,senate communications and technology committee,Technology,['Senate Communications and Technology Committee'],['senate communications and technology committee']
f61b554300bef7625354bb6c,Ron Gutman,ron gutman,Person,['Ron Gutman'],['ron gutman']
f6434d34ba57e497e67be417,Supply Chain Institute,supply chain institute,Technology,['Supply Chain Institute'],['supply chain institute']
f666020d12eb119b6e5cdf03,2021,2021,Technology,['2021'],['2021']
f671b3eb8fc687841acafe43,U.S. Sen. Todd Young,u.s. sen. todd young,Person,['U.S. Sen. Todd Young'],['u.s. sen. todd young']
f6803bf97b67b8136092162e,KKR,kkr,Company,['KKR'],['kkr']
f6c4431ff12c096dab7fb800,SumoFlo® CPFM-8103 Single-Use Coriolis Mass Flow Meter,sumoflo cpfm-8103 single-use coriolis mass flow meter,Technology,['SumoFlo® CPFM-8103 Single-Use Coriolis Mass Flow Meter'],['sumoflo cpfm-8103 single-use coriolis mass flow meter']
f6f214c2d73f9576fdd32242,Founder of Call2Talk,founder of call2talk,Person,['Founder of Call2Talk'],['founder of call2talk']
f77d5cc86b09fa80b611affd,Azure OpenAI Service,azure openai service,Technology,['Azure OpenAI Service'],['azure openai service']
f7eab7abc4b1c4dee5b78b58,STMicroelectronics,stmicroelectronics,Company,['STMicroelectronics'],['stmicroelectronics']
f89ba74eaddda19033269093,tech hubs,tech hubs,Technology,['tech hubs'],['tech hubs']
f8d616c8cc3dc1ac2520ddd9,Jason Snyder,jason snyder,Person,['Jason Snyder'],['jason snyder']
f9f411f174cac8c7c6f52c2a,Wultra,wultra,Company,['Wultra'],['wultra']
fa2c6b919de1f8285f8d8d20,WiMi,wimi,Company,['WiMi'],['wimi']
fa8ee120897e10c0c6f51d0f,Solwey Consulting,solwey consulting,Company,['Solwey Consulting'],['solwey consulting']
fab80a610d6f8796b919ed2e,recyclable rocket technology,recyclable rocket technology,Technology,['recyclable rocket technology'],['recyclable rocket technology']
faee68a3d402ffd898e052e2,AI and Autonomous Drone Technology,ai and autonomous drone technology,Technology,['AI and Autonomous Drone Technology'],['ai and autonomous drone technology']
fb0a14aff01daaa18ac6217b,laptop licensing move,laptop licensing move,Technology,['laptop licensing move'],['laptop licensing move']
fb0f4df56fab164ec48722f0,Microsoft,microsoft,Company,['Microsoft'],['microsoft']
fba7644f701e6462c01836ed,Youfone’s Dutch operations,youfone s dutch operations,Company,['Youfone’s Dutch operations'],['youfone s dutch operations']
fbf152252157d7425530426e,PDF Solutions Inc.,pdf solutions inc.,Company,['PDF Solutions Inc.'],['pdf solutions inc.']
fbf4cec23011c5b5d7562f31,silent speech recognition system,silent speech recognition system,Technology,['silent speech recognition system'],['silent speech recognition system']
fbf5a22e1a15e1619eda2abb,AI Solution,ai solution,Technology,['AI Solution'],['ai solution']
fc8d0a660817685e20dd9346,CNet Training,cnet training,Company,['CNet Training'],['cnet training']
fd0edc8ff57a255eca5d5564,Massachusetts,massachusetts,Company,['Massachusetts'],['massachusetts']
fd31d94d1a5421f53cb33735,Sorg Heating and Cooling LLC,sorg heating and cooling llc,Company,['Sorg Heating and Cooling LLC'],['sorg heating and cooling llc']
fd90caf986a66450a7dd026b,Intel,intel,Company,['Intel'],['intel']
fd9a0e61cdd94c40596b0d7f,Chris Soong,chris soong,Person,['Chris Soong'],['chris soong']
fdcc62798ad39e7e1264dc77,Raleon,raleon,Company,['Raleon'],['raleon']
fde850ef1a85b1807b2e7557,Polaris Bank,polaris bank,Company,['Polaris Bank'],['polaris bank']
fe5cfbe9404d65edc9972494,Start Campus,start campus,Company,['Start Campus'],['start campus']
fe5ed959fb7f42aa6a7e0b36,Now Assist,now assist,Technology,['Now Assist'],['now assist']
ff2b65c493940823b473f395,FBI,fbi,Company,['FBI'],['fbi']
ff4ad06fd56e2fb36d51e11a,caller identification service,caller identification service,Technology,['caller identification service'],['caller identification service']
ff57d7bf1bf5c633361da16a,IAEA,iaea,Company,['IAEA'],['iaea']
fff04b7a1aaf7012f37b3749,U.S. Military,u.s. military,Company,['U.S. Military'],['u.s. military']
